image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_size,condition,manufacture_year,tread_depth_class
IMG20251218160520.heic,3.88,4.18,4.49,4.183333333333333,4.183333333333333,Unknown,Unknown,safe,,Moderate
IMG20260115085618.jpg,3.52,4.39,4.69,4.23,4.2075000000000005,Unknown,Unknown,safe,,Moderate
IMG20251218154457.heic,4.11,4.48,4.04,4.21,4.21,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218152144.jpg,4.0,4.74,4.0,4.246666666666667,4.246666666666667,Unknown,Unknown,safe,,Moderate
IMG20260121113103.jpg,4.29,4.26,4.28,4.26,4.272500000000001,Unknown,Unknown,safe,,Moderate
IMG20251218155739.heic,4.02,4.02,4.79,4.276666666666666,4.276666666666666,Unknown,Unknown,safe,,Moderate
IMG20260121112821.jpg,4.32,4.27,4.28,4.32,4.2975,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218153808.jpg,4.08,4.81,4.08,4.323333333333333,4.323333333333333,Unknown,Unknown,safe,,Moderate
IMG20260121113011.jpg,4.15,4.5,4.38,4.29,4.33,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218154022.jpg,3.38,5.1,4.57,4.3500000000000005,4.3500000000000005,Unknown,Unknown,safe,,Moderate
IMG20260121112912.jpg,4.43,4.43,4.48,4.1,4.359999999999999,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218151035.jpg,4.0,5.21,5.03,3.6,4.460000000000001,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218152036.jpg,4.31,4.62,4.46,4.463333333333334,4.463333333333334,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218152401.jpg,4.2,4.89,4.42,4.503333333333333,4.503333333333333,Unknown,Unknown,safe,,Moderate
Copy of 9.jpg,4.13,4.91,4.76,4.6,4.6,Unknown,Unknown,safe,,Moderate
IMG20251218154542.heic,4.48,4.77,4.65,4.633333333333334,4.633333333333334,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218145539.jpg,4.35,5.15,4.41,4.636666666666667,4.636666666666667,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218145654.jpg,4.46,4.72,4.8,4.66,4.66,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218145831.jpg,4.66,5.28,4.09,4.676666666666667,4.676666666666667,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218150730.jpg,4.15,5.41,5.53,3.69,4.695,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218153610.jpg,4.4,5.0,4.7,4.7,4.7,Unknown,Unknown,safe,,Moderate
Copy of 5.jpg,4.79,4.88,4.79,4.82,4.82,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218153928.jpg,4.47,5.37,4.65,4.83,4.83,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218150254.jpg,4.97,4.4,5.25,4.71,4.8325000000000005,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218154203.jpg,4.62,5.18,4.89,4.896666666666667,4.896666666666667,Unknown,Unknown,safe,,Moderate
front image.jpeg,4.86,5.49,5.48,3.85,4.920000000000001,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218153445.jpg,4.4,5.57,4.98,4.983333333333333,4.983333333333333,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218153357.jpg,4.91,5.19,4.95,5.016666666666667,5.016666666666667,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218153029.jpg,5.16,5.43,4.68,5.09,5.09,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218145812.jpg,4.94,4.86,5.61,5.136666666666667,5.136666666666667,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218152902.jpg,5.07,5.61,4.75,5.1433333333333335,5.1433333333333335,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218152236.jpg,4.5,5.13,5.97,5.199999999999999,5.199999999999999,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218150847.jpg,4.29,5.58,5.53,5.53,5.232500000000001,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218150621.jpg,5.28,5.64,5.39,4.82,5.2825,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218152538.jpg,4.45,5.45,5.77,5.76,5.3575,Unknown,Unknown,safe,,Moderate
IMG20251218154739.heic,5.24,5.59,5.39,5.406666666666666,5.406666666666666,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218153307.jpg,6.95,4.98,4.41,5.446666666666666,5.446666666666666,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218150508.jpg,5.32,5.81,5.72,5.07,5.4799999999999995,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218151921.jpg,5.45,5.44,5.57,5.486666666666667,5.486666666666667,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218152440.jpg,5.19,5.28,5.87,5.75,5.5225,Unknown,Unknown,safe,,Moderate
Copy of 1.jpg,5.45,5.66,5.71,5.6066666666666665,5.6066666666666665,Unknown,Unknown,safe,,Moderate
IMG20251103170048.heic,5.95,6.04,5.45,5.25,5.6725,Unknown,Unknown,safe,,Moderate
IMG20251218155614.heic,5.29,6.25,5.79,5.776666666666666,5.776666666666666,Unknown,Unknown,safe,,Moderate
Copy of IMG20251218150412.jpg,5.48,6.15,6.3,5.46,5.8475,Unknown,Unknown,safe,,Moderate
IMG20251218154833.heic,6.16,6.16,5.45,5.923333333333333,5.923333333333333,Unknown,Unknown,safe,,Moderate
IMG20251218154944.heic,5.53,6.28,6.05,5.953333333333333,5.953333333333333,Unknown,Unknown,safe,,Moderate
front image 5.jpeg,5.22,6.5,6.15,6.04,5.977499999999999,Unknown,Unknown,safe,,Moderate
front image 4.jpeg,5.05,6.38,6.48,6.18,6.0225,Unknown,Unknown,safe,,Good
Copy of IMG20251218145404.jpg,5.96,6.32,5.81,6.03,6.03,Unknown,Unknown,safe,,Good
IMG20251218160602.heic,6.29,5.29,6.72,6.1000000000000005,6.1000000000000005,Unknown,Unknown,safe,,Good
IMG20251218160636.heic,6.26,5.85,6.43,6.18,6.18,Unknown,Unknown,safe,,Good
IMG20251103165459.heic,6.5,6.65,6.54,5.38,6.2675,Unknown,Unknown,safe,,Good
IMG20251103164237.heic,6.0,6.26,6.65,6.303333333333334,6.303333333333334,Unknown,Unknown,safe,,Good
Copy of IMG20251218152941.jpg,6.25,6.74,6.4,6.463333333333334,6.463333333333334,Unknown,Unknown,safe,,Good
IMG20251103164020.heic,6.6,6.61,6.27,6.493333333333333,6.493333333333333,Unknown,Unknown,safe,,Good
Copy of IMG20251218153134.jpg,6.28,6.84,6.73,6.616666666666667,6.616666666666667,Unknown,Unknown,safe,,Good
IMG20251218160726.heic,6.68,6.67,6.98,6.776666666666666,6.776666666666666,Unknown,Unknown,safe,,Good
Copy of IMG20251218151359.jpg,7.07,7.3,7.07,7.146666666666667,7.146666666666667,Unknown,Unknown,safe,,Good
Copy of IMG20251218151620.jpg,6.94,7.25,7.28,7.156666666666667,7.156666666666667,Unknown,Unknown,safe,,Good
IMG20251103165827.heic,6.73,7.54,7.62,7.31,7.3,Unknown,Unknown,safe,,Good
002_IMG20260209154457 (1).heic,3.3,3.37,3.57,3.37,3.4025,Unknown,Unknown,moderate,,Replace Soon
007_IMG20260209154607.heic,3.23,3.58,3.63,3.37,3.4525000000000006,Unknown,Unknown,moderate,,Replace Soon
013_IMG20260209154732.heic,3.65,3.65,3.65,3.65,3.65,Unknown,Unknown,moderate,,Replace Soon
019_IMG20260209154849.heic,3.36,3.67,3.72,3.76,3.6275,Unknown,Unknown,moderate,,Replace Soon
025_IMG20260209154957.heic,2.96,3.04,2.79,2.9299999999999997,2.9299999999999997,Unknown,Unknown,moderate,,Replace Soon
041_IMG20260209155508.heic,2.72,2.71,2.56,2.6633333333333336,2.6633333333333336,Unknown,Unknown,moderate,,Replace Soon
047_IMG20260209155620.heic,3.47,3.66,3.16,3.32,3.4025000000000003,Unknown,Unknown,moderate,,Replace Soon
053_IMG20260209155700.heic,3.42,3.58,3.53,3.33,3.465,Unknown,Unknown,moderate,,Replace Soon
059_IMG20260209155852.heic,3.58,3.67,3.99,3.72,3.74,Unknown,Unknown,moderate,,Replace Soon
065_IMG20260209155957.heic,2.87,2.86,2.88,2.8699999999999997,2.8699999999999997,Unknown,Unknown,moderate,,Replace Soon
071_IMG20260209160826.heic,3.15,3.4,3.25,3.266666666666667,3.266666666666667,Unknown,Unknown,moderate,,Replace Soon
077_IMG20260209161000.heic,2.85,2.01,2.01,2.2899999999999996,2.2899999999999996,Unknown,Unknown,moderate,,Replace Soon
083_IMG20260209161051.heic,2.7,2.75,2.96,2.8033333333333332,2.8033333333333332,Unknown,Unknown,moderate,,Replace Soon
093_IMG20260209161255.heic,2.66,2.91,2.58,2.716666666666667,2.716666666666667,Unknown,Unknown,moderate,,Replace Soon
117_IMG20260209161617.heic,2.98,2.96,3.21,2.99,3.0349999999999997,Unknown,Unknown,moderate,,Replace Soon
123_IMG20260209161701.heic,1.44,1.61,1.71,1.52,1.5699999999999998,Unknown,Unknown,replace,,Dangerous
129_IMG20260209161808.heic,1.42,1.9,1.93,1.65,1.725,Unknown,Unknown,moderate,,Dangerous
dataset\continuous_learning\front_view\fd9cc42d-35eb-471a-a1d6-afda22c7b14b.jpg,5.3,5.4,5.5,5.4,5.4,Unknown,Unknown,safe,,Moderate
