image_id,sidewall_image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_model,tire_size,condition,condition_id,wear_pattern,wear_class_6,health_score,health_norm,remaining_life_km,remaining_life_norm,remaining_life_pred,replacement_urgency,risk_score,risk_level,replace_recommended,manufacture_week,manufacture_year,ocr_confidence,tube_type,image_path,front_image_path,sidewall_image_path,dataset_front_path,dataset_sidewall_path,has_image,has_sidewall_image,feature_tread_spread,feature_center_edge_gap
IMG_8397[1] - Viren Viren.JPG,IMG_8398[1] - Viren Viren.JPG,1.5,1.64,1.79,1.6433333333333333,1.6433333333333333,Bridgestone,ecopia ep150,195/55 R16,moderate,1,even,3,4.68,0.468,542.0,0.006775,0.6770833333333316,Immediate,30,MODERATE,True,30.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8397[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8397[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_8398[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8397[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8398[1] - Viren Viren.JPG,True,True,0.14333333,0.14333333
IMG_19022633 - Viren Viren.jpg,IMG_19022680 - Viren Viren.jpg,0.64,0.95,1.01,0.8666666666666666,0.8666666666666666,Yokohama,Bluearth FE AE30,175/60 R15,replace,2,critical_wear,5,1.54,0.154,0.0,0.0,0.0,Immediate,85,CRITICAL,True,47.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022633 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022633 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_19022680 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022633 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022680 - Viren Viren.jpg,True,True,0.22666667,0.22666667
IMG_9018 - Viren Viren.JPG,IMG_9019 - Viren Viren.JPG,5.38,6.02,6.1,5.34,5.71,Apollo,Alnac 4G,195/55 R16,safe,0,center_wear,0,7.87,0.787,51375.0,0.6421875,64.21874999999999,Medium,0,LOW,False,50.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9018 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9018 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9019 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9018 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9019 - Viren Viren.JPG,True,True,0.04,0.7
IMG20260402110219 - Viren Viren.jpg,,3.12,3.05,3.04,2.69,2.975,Unknown,,Unknown,moderate,1,even,3,5.51,0.551,17188.0,0.21485,21.484375,High,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110219 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110219 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402110219 - Viren Viren.jpg,,True,False,0.43,0.14
IMG20260406114020 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114020 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406114020 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406114020 - Viren Viren.jpg,,True,False,0.0,0.0
053_IMG20260209155700.heic,,3.42,3.58,3.53,3.33,3.465,Unknown,,Unknown,moderate,1,even,3,5.82,0.582,23312.0,0.2914,29.140624999999993,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\053_IMG20260209155700.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\053_IMG20260209155700.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\053_IMG20260209155700.jpg,,True,False,0.09,0.18
IMG_9977 - Viren Viren.JPG,IMG_9978 - Viren Viren.JPG,5.12,5.89,5.96,5.06,5.507499999999999,Apollo,Alnac 4G,195/55 R16,safe,0,center_wear,0,7.74,0.774,48844.0,0.61055,61.054687499999986,Medium,0,LOW,False,35.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9977 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9977 - Viren Viren.JPG,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9977 - Viren Viren.JPG,,True,False,0.06,0.835
IMG_9107 - Viren Viren.JPG,IMG_9108 - Viren Viren.JPG,5.29,5.67,5.52,5.493333333333333,5.493333333333333,Bridgestone,STURDO,165/70 R14,safe,0,even,3,8.13,0.813,48667.0,0.6083375,60.83333333333333,Medium,0,LOW,False,23.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9107 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9107 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9108 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9107 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9108 - Viren Viren.JPG,True,True,0.20333333,0.20333333
IMG20260406113959 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113959 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113959 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406113959 - Viren Viren.jpg,,True,False,0.0,0.0
IMG_9063 - Viren Viren.JPG,IMG_9064 - Viren Viren.JPG,4.16,4.21,4.52,4.39,4.32,CEAT,SecuraDrive,215/60 R16,safe,0,even,3,7.4,0.74,34000.0,0.425,42.5,Medium,0,LOW,False,42.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9063 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9063 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9064 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9063 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9064 - Viren Viren.JPG,True,True,0.23,0.09
Copy of IMG20251218152440.jpg,,5.19,5.28,5.87,5.75,5.5225,Unknown,,Unknown,safe,0,uneven_wear,2,7.35,0.735,49031.0,0.6128875,61.28906249999999,Medium,20,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152440.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152440.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218152440.jpg,,True,False,0.56,0.105
IMG20260406113529 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113529 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113529 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406113529 - Viren Viren.jpg,,True,False,0.0,0.0
IMG20260402103903 - Viren Viren.jpg,,3.53,4.41,3.89,3.27,3.775,Unknown,,Unknown,moderate,1,center_wear,0,5.61,0.561,27187.0,0.3398375,33.98437499999999,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402103903 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402103903 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402103903 - Viren Viren.jpg,,True,False,0.26,0.75
IMG20260325154706[1] - Viren Viren.jpg,,4.24,4.87,5.16,4.16,4.6075,Unknown,,Unknown,safe,0,center_wear,0,7.18,0.718,37594.0,0.469925,46.99218749999999,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325154706[1] - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325154706[1] - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260325154706[1] - Viren Viren.jpg,,True,False,0.08,0.815
IMG_9704 - Ubaid Elahi Baba.JPG,IMG_9705 - Ubaid Elahi Baba.JPG,4.5,5.19,5.17,3.81,4.6675,Apollo,Alnac 4G,195/60 R16,safe,0,center_wear,0,7.22,0.722,38344.0,0.4793,47.9296875,Medium,0,LOW,False,42.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9704 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9704 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9705 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9704 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9705 - Ubaid Elahi Baba.JPG,True,True,0.69,1.025
IMG_7885[1] - Viren Viren.JPG,IMG_7886[1] - Viren Viren.JPG,1.22,2.22,1.41,1.616666666666667,1.616666666666667,Apollo,AMAZER 3G MAXX,165/65 R14,moderate,1,uneven_wear,2,3.47,0.347,208.0,0.0026,0.2604166666666692,Immediate,70,HIGH,True,22.0,2018.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7885[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7885[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_7886[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7885[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7886[1] - Viren Viren.JPG,True,True,0.39666668,0.39666668
IMG_9395 - Viren Viren.JPG,IMG_9396 - Viren Viren.JPG,2.21,2.27,2.24,2.24,2.24,Apollo,amazer 4g,165/70 R14,moderate,1,even,3,5.05,0.505,8000.0,0.1,10.000000000000002,Immediate,30,MODERATE,True,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9395 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9395 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9396 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9395 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9396 - Viren Viren.JPG,True,True,0.03,0.03
IMG_9601 - Ubaid Elahi Baba.JPG,IMG_9602 - Ubaid Elahi Baba.JPG,1.06,1.08,1.19,1.04,1.0925,Apollo,Alnac 4G,205/65 R16,replace,2,critical_wear,5,1.68,0.168,0.0,0.0,0.0,Immediate,85,CRITICAL,True,22.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9601 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9601 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9602 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9601 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9602 - Ubaid Elahi Baba.JPG,True,True,0.02,0.085
IMG_8328[1] - Viren Viren.JPG,IMG_8327[1] - Viren Viren.JPG,1.39,1.38,1.64,1.4699999999999998,1.4699999999999998,MRF,zvts,145/80 R12,replace,2,critical_wear,5,1.73,0.173,0.0,0.0,0.0,Immediate,100,CRITICAL,True,43.0,2019.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8328[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8328[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_8327[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8328[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8327[1] - Viren Viren.JPG,True,True,0.08,0.08
https://drive.google.com/open?id=1EB44Pv2aBtgBw6VueO9wvFf_-MriItsa,,5.23,5.3,5.1,5.08,5.1775,Unknown,,Unknown,safe,0,even,3,7.94,0.794,44719.0,0.5589875,55.8984375,Medium,0,LOW,False,,,0.3,,,,,,,False,False,0.15,0.045
IMG_8476[1] - Viren Viren.JPG,IMG_8477[1] - Viren Viren.JPG,2.7,2.61,2.98,2.98,2.8175000000000003,JK Tyre,UX Royale,215/55 R18,moderate,1,even,3,5.41,0.541,15219.0,0.1902375,19.023437500000004,Immediate,30,MODERATE,True,16.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8476[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8476[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_8477[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8476[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8477[1] - Viren Viren.JPG,True,True,0.28,-0.045
Copy of IMG20251218151359.jpg,,7.07,7.3,7.07,7.146666666666667,7.146666666666667,Unknown,,Unknown,safe,0,even,3,9.17,0.917,69333.0,0.8666625,86.66666666666667,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151359.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151359.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\Copy of IMG20251218151359.jpg,,True,False,0.07666667,0.07666667
IMG_7533 - Ubaid Elahi Baba.jpeg,IMG_7534 - Ubaid Elahi Baba.jpeg,2.03,2.37,1.76,2.0533333333333332,2.0533333333333332,JK Tyre,TAXIMAX,155/80 R13,moderate,1,uneven_wear,2,4.13,0.413,5667.0,0.0708375,7.08333333333333,Immediate,50,MODERATE,True,18.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7533 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7533 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_7534 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7533 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7534 - Ubaid Elahi Baba.jpeg,True,True,0.023333333,0.023333333
IMG_8316[1] - Viren Viren.JPG,IMG_8315[1] - Viren Viren.JPG,1.66,1.85,1.6,1.7033333333333331,1.7033333333333331,MRF,ztx,145/80 R12,moderate,1,even,3,4.24,0.424,1292.0,0.01615,1.614583333333329,Immediate,50,MODERATE,True,40.0,2018.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8316[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8316[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_8315[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8316[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8315[1] - Viren Viren.JPG,True,True,0.043333333,0.043333333
IMG20260406113614 - Viren Viren.jpg,,8.0,8.0,8.0,8.0,8.0,Unknown,,Unknown,safe,0,even,3,9.7,0.97,80000.0,1.0,100.0,Low,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113614 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260406113614 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260406113614 - Viren Viren.jpg,,True,False,0.0,0.0
IMG_0153 - Viren Viren.JPG,IMG_0154 - Viren Viren.JPG,4.79,5.03,4.41,4.743333333333333,4.743333333333333,Bridgestone,Ecopia EP150,175/65 R15,safe,0,uneven_wear,2,6.86,0.686,39292.0,0.49115,49.11458333333333,Medium,20,LOW,False,8.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0153 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0153 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0154 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0153 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0154 - Viren Viren.JPG,True,True,0.046666667,-0.046666667
IMG20260121121508.jpg,,3.83,3.82,3.8,3.73,3.795,Unknown,,Unknown,moderate,1,even,3,6.02,0.602,27437.0,0.3429625,34.29687499999999,High,0,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121121508.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121121508.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260121121508.jpg,,True,False,0.1,0.03
IMG_19022634 - Viren Viren.jpg,IMG_19022681 - Viren Viren.jpg,1.06,1.64,1.71,1.47,1.47,Yokohama,Bluearth FE AE30,175/60 R15,replace,2,critical_wear,5,1.92,0.192,0.0,0.0,0.0,Immediate,85,CRITICAL,True,47.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022634 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022634 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_19022681 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022634 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022681 - Viren Viren.jpg,True,True,0.41,0.41
