image_id,image_path,wear_class,wear_label,tread_depth_mm,feature_tread_spread,feature_center_edge_gap,crack_detected,groove_visible,surface_texture,confidence
IMG_9323 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9323 - Viren Viren.JPG,2,uneven_wear,7.36,0.84,-0.18,0,True,uneven,0.95
IMG_9326[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9326[1] - Viren Viren.JPG,0,center_wear,6.87,0.67,1.27,0,True,uneven,0.95
IMG_9329 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9329 - Viren Viren.JPG,0,center_wear,6.685,1.1,0.65,0,True,uneven,0.95
IMG_9332 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9332 - Viren Viren.JPG,0,center_wear,3.6100000000000003,0.05,0.59,0,True,uneven,0.95
IMG_9335 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9335 - Viren Viren.JPG,2,uneven_wear,4.025,0.45,0.36,0,True,uneven,0.95
IMG_9344 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9344 - Viren Viren.JPG,3,even,3.2825,0.39,0.155,0,True,smooth,0.95
IMG_9347 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9347 - Viren Viren.JPG,2,uneven_wear,3.6449999999999996,0.83,0.08,0,True,uneven,0.95
IMG_9350 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9350 - Viren Viren.JPG,3,even,3.425,0.28,0.23,0,True,smooth,0.95
IMG_9353 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9353 - Viren Viren.JPG,3,even,3.2224999999999997,0.14,0.325,0,True,smooth,0.95
IMG_9356 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9356 - Viren Viren.JPG,2,uneven_wear,3.2424999999999997,0.32,0.405,0,True,uneven,0.95
IMG_9359 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9359 - Viren Viren.JPG,3,even,4.376666666666667,0.053333335,-0.053333335,0,True,smooth,0.95
IMG_9362 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9362 - Viren Viren.JPG,2,uneven_wear,5.16,0.02,-0.02,0,True,uneven,0.95
IMG_9365 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9365 - Viren Viren.JPG,3,even,4.086666666666667,0.13666667,0.13666667,0,True,smooth,0.95
IMG_9368 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9368 - Viren Viren.JPG,3,even,4.826666666666667,0.07333333,-0.07333333,0,True,smooth,0.95
IMG_9371 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9371 - Viren Viren.JPG,2,uneven_wear,3.4625,0.09,0.135,0,True,uneven,0.95
IMG_9374 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9374 - Viren Viren.JPG,2,uneven_wear,4.5649999999999995,0.56,0.03,0,True,uneven,0.95
IMG_9377 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9377 - Viren Viren.JPG,0,center_wear,5.0075,0.16,0.535,0,True,uneven,0.95
IMG_9380 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9380 - Viren Viren.JPG,2,uneven_wear,4.140000000000001,0.35,0.33,0,True,uneven,0.95
IMG_9383 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9383 - Viren Viren.JPG,2,uneven_wear,5.349999999999999,0.29,0.29,0,True,uneven,0.95
IMG_9386 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9386 - Viren Viren.JPG,2,uneven_wear,4.986666666666667,0.27666667,0.27666667,0,True,uneven,0.95
IMG_9389 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9389 - Viren Viren.JPG,2,uneven_wear,5.566666666666667,0.37666667,0.37666667,0,True,uneven,0.95
IMG_9392 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9392 - Viren Viren.JPG,3,even,4.57,0.08,0.0,0,True,smooth,0.95
IMG_9395 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9395 - Viren Viren.JPG,3,even,2.24,0.03,0.03,0,True,smooth,0.95
IMG_9398 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9398 - Viren Viren.JPG,0,center_wear,2.263333333333333,0.8833333,0.8833333,0,True,uneven,0.95
IMG_9404 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9404 - Viren Viren.JPG,3,even,2.5533333333333332,0.14333333,0.14333333,0,True,smooth,0.95
IMG_9407 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9407 - Viren Viren.JPG,2,uneven_wear,3.1833333333333336,0.32666665,-0.32666665,0,True,uneven,0.95
IMG_9410 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9410 - Viren Viren.JPG,2,uneven_wear,2.953333333333333,0.33666667,-0.33666667,0,True,uneven,0.95
IMG_9413 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9413 - Viren Viren.JPG,3,even,7.3525,0.31,0.035,0,True,smooth,0.95
IMG_9416 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9416 - Viren Viren.JPG,2,uneven_wear,6.965,0.68,-0.03,0,True,uneven,0.95
IMG_9419 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9419 - Viren Viren.JPG,3,even,2.466666666666667,0.21333334,-0.21333334,0,True,smooth,0.95
IMG_9423 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9423 - Viren Viren.JPG,3,even,4.3500000000000005,0.05,-0.05,0,True,smooth,0.95
IMG_9426 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9426 - Viren Viren.JPG,3,even,5.573333333333333,0.036666665,-0.036666665,0,True,smooth,0.95
IMG_9429 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9429 - Viren Viren.JPG,0,center_wear,5.2700000000000005,0.35,0.59,0,True,uneven,0.95
IMG_9433 - Shubham Chodankar.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9433 - Shubham Chodankar.JPG,0,center_wear,1.8666666666666665,0.52666664,0.52666664,0,True,uneven,0.95
IMG_9498 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9498 - Ubaid Elahi Baba.JPG,3,even,6.573333333333333,0.096666664,-0.096666664,0,True,smooth,0.95
IMG_9628 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9628 - Ubaid Elahi Baba.JPG,3,even,7.463333333333334,0.13333334,0.13333334,0,True,smooth,0.95
IMG_9631 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9631 - Ubaid Elahi Baba.JPG,3,even,3.276666666666667,0.043333333,-0.043333333,0,True,smooth,0.95
IMG_9634 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9634 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.425,0.64,-0.21,0,True,uneven,0.95
IMG_9637 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9637 - Ubaid Elahi Baba.JPG,0,center_wear,2.94,1.12,0.88,0,True,uneven,0.95
IMG_9640 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9640 - Ubaid Elahi Baba.JPG,3,even,3.5866666666666664,0.17666666,0.17666666,0,True,smooth,0.95
IMG_9643 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9643 - Ubaid Elahi Baba.JPG,3,even,3.3466666666666662,0.11666667,0.11666667,0,True,smooth,0.95
IMG_9646 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9646 - Ubaid Elahi Baba.JPG,0,center_wear,4.7575,0.78,1.095,0,True,uneven,0.95
IMG_9649 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9649 - Ubaid Elahi Baba.JPG,0,center_wear,6.450000000000001,1.12,0.68,0,True,uneven,0.95
IMG_9652 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9652 - Ubaid Elahi Baba.JPG,2,uneven_wear,2.165,0.2,0.49,0,True,uneven,0.95
IMG_9655 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9655 - Ubaid Elahi Baba.JPG,3,even,2.93,0.09,0.09,0,True,smooth,0.95
IMG_9658 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9658 - Ubaid Elahi Baba.JPG,2,uneven_wear,6.096666666666667,0.20333333,-0.20333333,0,True,uneven,0.95
IMG_9662 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9662 - Ubaid Elahi Baba.JPG,2,uneven_wear,5.59,0.15,-0.15,0,True,uneven,0.95
IMG_9665 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9665 - Ubaid Elahi Baba.JPG,2,uneven_wear,6.31,0.07,0.07,0,True,uneven,0.95
IMG_9668 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9668 - Ubaid Elahi Baba.JPG,3,even,6.613333333333333,0.093333334,0.093333334,0,True,smooth,0.95
IMG_9671 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9671 - Ubaid Elahi Baba.JPG,2,uneven_wear,5.933333333333334,0.13333334,0.13333334,0,True,uneven,0.95
IMG_9674 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9674 - Ubaid Elahi Baba.JPG,3,even,6.956666666666667,0.25666666,0.25666666,0,True,smooth,0.95
IMG_9677 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9677 - Ubaid Elahi Baba.JPG,3,even,5.603333333333333,0.096666664,-0.096666664,0,True,smooth,0.95
IMG_9680 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9680 - Ubaid Elahi Baba.JPG,3,even,4.903333333333333,0.16333333,0.16333333,0,True,smooth,0.95
IMG_9683 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9683 - Ubaid Elahi Baba.JPG,3,even,4.726666666666667,0.016666668,0.016666668,0,True,smooth,0.95
IMG_9686 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9686 - Ubaid Elahi Baba.JPG,1,edge_wear,5.966666666666666,0.50333333,-0.50333333,0,True,uneven,0.95
IMG_9689 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9689 - Ubaid Elahi Baba.JPG,3,even,5.3999999999999995,0.15,0.41,0,True,smooth,0.95
IMG_9692 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9692 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.9425,0.15,0.435,0,True,uneven,0.95
IMG_9695 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9695 - Ubaid Elahi Baba.JPG,3,even,5.5525,0.2,0.085,0,True,smooth,0.95
IMG_9698 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9698 - Ubaid Elahi Baba.JPG,3,even,5.435,0.05,0.2,0,True,smooth,0.95
IMG_9701 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9701 - Ubaid Elahi Baba.JPG,0,center_wear,6.1274999999999995,0.66,0.975,0,True,uneven,0.95
IMG_9704 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9704 - Ubaid Elahi Baba.JPG,0,center_wear,4.6675,0.69,1.025,0,True,uneven,0.95
IMG_9707 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9707 - Ubaid Elahi Baba.JPG,0,center_wear,4.7675,0.57,0.945,0,True,uneven,0.95
IMG_9710 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9710 - Ubaid Elahi Baba.JPG,0,center_wear,6.2475,0.42,0.955,0,True,uneven,0.95
IMG_9713 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9713 - Ubaid Elahi Baba.JPG,3,even,3.5500000000000003,0.05,0.05,0,True,smooth,0.95
IMG_9716 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9716 - Ubaid Elahi Baba.JPG,0,center_wear,3.82,0.55,0.55,0,True,uneven,0.95
IMG_9719 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9719 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.5400000000000005,0.21,0.21,0,True,uneven,0.95
IMG_9722 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9722 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.9333333333333336,0.39333335,0.39333335,0,True,uneven,0.95
IMG_9725 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9725 - Ubaid Elahi Baba.JPG,3,even,3.206666666666667,0.07666667,0.07666667,0,True,smooth,0.95
IMG_9729 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9729 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.6666666666666665,0.33333334,-0.33333334,0,True,uneven,0.95
IMG_9733 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9733 - Ubaid Elahi Baba.JPG,3,even,5.206666666666667,0.15333334,-0.15333334,0,True,smooth,0.95
IMG_9736 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9736 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.026666666666667,0.033333335,-0.033333335,0,True,uneven,0.95
IMG_9740 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9740 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.3800000000000003,0.38,0.38,0,True,uneven,0.95
IMG_9744 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9744 - Ubaid Elahi Baba.JPG,3,even,3.3699999999999997,0.09,0.09,0,True,smooth,0.95
IMG_9747 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9747 - Ubaid Elahi Baba.JPG,3,even,3.103333333333333,0.30333334,0.30333334,0,True,smooth,0.95
IMG_9750 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9750 - Ubaid Elahi Baba.JPG,2,uneven_wear,2.69,0.09,-0.09,0,True,uneven,0.95
IMG_9753 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9753 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.35,0.4,-0.4,0,True,uneven,0.95
IMG_9492 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9492 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.7900000000000005,0.4,0.4,0,True,uneven,0.95
IMG_9501 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9501 - Ubaid Elahi Baba.JPG,3,even,4.64,0.0,0.0,0,True,smooth,0.95
IMG_9504 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9504 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.3700000000000006,0.42,0.42,0,True,uneven,0.95
IMG_9507 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9507 - Ubaid Elahi Baba.JPG,2,uneven_wear,6.44,0.32,0.32,0,True,uneven,0.95
IMG_9510 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9510 - Ubaid Elahi Baba.JPG,2,uneven_wear,4.88,0.75,0.45,0,True,uneven,0.95
IMG_9513 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9513 - Ubaid Elahi Baba.JPG,3,even,6.48,0.11,0.11,0,True,smooth,0.95
IMG_9516 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9516 - Ubaid Elahi Baba.JPG,2,uneven_wear,4.416666666666667,0.30333334,-0.30333334,0,True,uneven,0.95
IMG_9519 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9519 - Ubaid Elahi Baba.JPG,2,uneven_wear,3.165,0.65,0.4,0,True,uneven,0.95
IMG_9522 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9522 - Ubaid Elahi Baba.JPG,0,center_wear,5.305,0.58,0.51,0,True,uneven,0.95
IMG_9525 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9525 - Ubaid Elahi Baba.JPG,3,even,5.4375,0.15,0.065,0,True,smooth,0.95
IMG_9528 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9528 - Ubaid Elahi Baba.JPG,0,center_wear,5.972499999999999,0.36,0.985,0,True,uneven,0.95
IMG_9531 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9531 - Ubaid Elahi Baba.JPG,3,even,5.416666666666667,0.11333334,-0.11333334,0,True,smooth,0.95
IMG_9534 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9534 - Ubaid Elahi Baba.JPG,3,even,5.829999999999999,0.07,0.07,0,True,smooth,0.95
IMG_9537 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9537 - Ubaid Elahi Baba.JPG,3,even,6.786666666666666,0.15333334,-0.15333334,0,True,smooth,0.95
IMG_9544 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9544 - Ubaid Elahi Baba.JPG,2,uneven_wear,5.383333333333333,0.016666668,-0.016666668,0,True,uneven,0.95
IMG_9547 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9547 - Ubaid Elahi Baba.JPG,2,uneven_wear,6.896666666666666,0.36666667,0.36666667,0,True,uneven,0.95
IMG_9550 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9550 - Ubaid Elahi Baba.JPG,3,even,7.803333333333334,0.06333333,0.06333333,0,True,smooth,0.95
IMG_9553 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9553 - Ubaid Elahi Baba.JPG,3,even,7.890000000000001,0.12,0.12,0,True,smooth,0.95
IMG_9556 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9556 - Ubaid Elahi Baba.JPG,1,edge_wear,3.4233333333333333,0.56666666,-0.56666666,0,True,uneven,0.95
IMG_9559 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9559 - Ubaid Elahi Baba.JPG,3,even,2.49,0.17,-0.17,0,True,smooth,0.95
IMG_9562 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9562 - Ubaid Elahi Baba.JPG,3,even,2.6966666666666668,0.006666667,0.006666667,0,True,smooth,0.95
