image_id,sidewall_image_path,brand_raw,brand_cleaned,tire_size_raw,tire_size_cleaned,manufacture_week,manufacture_year,ocr_confidence
IMG_9900 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9901 - Viren Viren.JPG,MRF,MRF,185/60 R15,185/60 R15,,,0.3
IMG_9903 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9904 - Viren Viren.JPG,MRF,MRF,185/60 R15,185/60 R15,,,0.3
IMG_9906 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9907 - Viren Viren.JPG,MRF,MRF,185/60 R15,185/60 R15,,,0.3
IMG_9910 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9911 - Viren Viren.JPG,Yokohama,Yokohama,205/65 R16,205/65 R16,43.0,2021.0,0.95
IMG_9913 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9914 - Viren Viren.JPG,Yokohama,Yokohama,205/65 R16,205/65 R16,43.0,2021.0,0.95
IMG_9916 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9917 - Viren Viren.JPG,Yokohama,Yokohama,205/65 R16,205/65 R16,39.0,2021.0,0.95
IMG_9919 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9920 - Viren Viren.JPG,Yokohama,Yokohama,205/65 R16,205/65 R16,39.0,2021.0,0.95
IMG_9923 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9924 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,16.0,2023.0,0.95
IMG_9926 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9927 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,16.0,2023.0,0.95
IMG_9930 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9932 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,16.0,2023.0,0.95
IMG_9934 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9936 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,15.0,2023.0,0.95
IMG_9938 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9939 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,,,0.3
IMG_9942 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9943 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,30.0,2025.0,0.95
IMG_9946 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9947 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,30.0,2025.0,0.95
IMG_9950 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9951 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,34.0,2025.0,0.95
IMG_9954 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9955 - Viren Viren.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9957 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9958 - Viren Viren.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9960 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9961 - Viren Viren.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9963 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9964 - Viren Viren.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9966 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9967 - Viren Viren.JPG,CEAT,CEAT,215/60 R16,215/60 R16,32.0,2023.0,0.95
IMG_9970 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9971 - Viren Viren.JPG,MRF,MRF,215/65 R16,215/65 R16,27.0,2017.0,0.95
IMG_9974 - Viren Viren.JPG,,Apollo,Apollo,195/55 R16,195/55 R16,35.0,2022.0,0.95
IMG_9977 - Viren Viren.JPG,,Apollo,Apollo,195/55 R16,195/55 R16,35.0,2024.0,0.95
IMG_9980 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_9981 - Viren Viren.JPG,Kelly,Kelly,155/65 R14,155/65 R14,40.0,2025.0,0.95
IMG_9983 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9984 - Viren Viren.JPG,JK Tyre,JK Tyre,155/65 R14,155/65 R14,32.0,2019.0,0.95
IMG_9986 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9987 - Viren Viren.JPG,JK Tyre,JK Tyre,155/65 R14,155/65 R14,39.0,2025.0,0.95
IMG_9989 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9990 - Viren Viren.JPG,Bridgestone,Bridgestone,185/70 R14,185/70 R14,45.0,2024.0,0.95
IMG_9992 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9993 - Viren Viren.JPG,Bridgestone,Bridgestone,185/70 R14,185/70 R14,6.0,2025.0,0.95
IMG_9995 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9996 - Viren Viren.JPG,MRF,MRF,175/65 R14,175/65 R14,36.0,2024.0,0.95
IMG_9998 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9999 - Viren Viren.JPG,MRF,MRF,175/65 R14,175/65 R14,36.0,2024.0,0.95
IMG_0002 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0003 - Viren Viren.JPG,MRF,MRF,175/65 R14,175/65 R14,8.0,2025.0,0.95
IMG_0005 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0006 - Viren Viren.JPG,MRF,MRF,175/65 R14,175/65 R14,8.0,2025.0,0.95
IMG_0008 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0009 - Viren Viren.JPG,MRF,MRF,175/65 R14,175/65 R14,42.0,2022.0,0.95
IMG_0011 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Firestone\IMG_0012 - Viren Viren.JPG,Firestone,Firestone,155/70 R13,155/70 R13,44.0,2023.0,0.95
IMG_0014 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Firestone\IMG_0015 - Viren Viren.JPG,Firestone,Firestone,155/70 R13,155/70 R13,43.0,2023.0,0.95
IMG_0017 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0018 - Viren Viren.JPG,MRF,MRF,155/70 R13,155/70 R13,42.0,1999.0,0.95
IMG_0020 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0021 - Viren Viren.JPG,CEAT,CEAT,185/70 R14,185/70 R14,45.0,2021.0,0.95
IMG_0023 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0024 - Viren Viren.JPG,CEAT,CEAT,185/70 R14,185/70 R14,32.0,2021.0,0.95
IMG_0026 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0027 - Viren Viren.JPG,Bridgestone,Bridgestone,185/70 R14,185/70 R14,,,0.3
IMG_0029 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0030 - Viren Viren.JPG,Bridgestone,Bridgestone,185/70 R14,185/70 R14,8.0,2018.0,0.95
IMG_0032 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Firestone\IMG_0033 - Viren Viren.JPG,Firestone,Firestone,185/70 R14,185/70 R14,,,0.3
IMG_0035 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0036 - Viren Viren.JPG,Bridgestone,Bridgestone,185/65/ R15,185/65/ R15,3.0,2023.0,0.95
IMG_0038 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0039 - Viren Viren.JPG,Bridgestone,Bridgestone,185/65/ R15,185/65/ R15,4.0,2023.0,0.95
IMG_0041 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0042 - Viren Viren.JPG,Bridgestone,Bridgestone,185/65/ R15,185/65/ R15,8.0,2021.0,0.95
IMG_0044 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0045 - Viren Viren.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2023.0,0.95
IMG_0047 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0048 - Viren Viren.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2023.0,0.95
IMG_0050 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0051 - Viren Viren.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2023.0,0.95
IMG_0053 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_0054 - Viren Viren.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2023.0,0.95
IMG_0056 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0057 - Viren Viren.JPG,MRF,MRF,165/80 R14,165/80 R14,,,0.3
IMG_0059 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0060 - Viren Viren.JPG,MRF,MRF,165/80 R14,165/80 R14,,,0.3
IMG_0144 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0145 - Viren Viren.JPG,Bridgestone,Bridgestone,175/65 R15,175/65 R15,8.0,2023.0,0.95
IMG_0147 - Viren Viren.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_0150 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0151 - Viren Viren.JPG,Bridgestone,Bridgestone,175/65 R15,175/65 R15,8.0,2023.0,0.95
IMG_0153 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0154 - Viren Viren.JPG,Bridgestone,Bridgestone,175/65 R15,175/65 R15,8.0,2023.0,0.95
IMG_0156 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0157 - Viren Viren.JPG,Kelly,Kelly,155/80 R13,155/80 R13,12.0,2023.0,0.95
IMG_0159 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0160 - Viren Viren.JPG,Kelly,Kelly,155/80 R13,155/80 R13,19.0,2024.0,0.95
IMG_0162 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0163 - Viren Viren.JPG,Kelly,Kelly,155/80 R13,155/80 R13,19.0,2024.0,0.95
IMG_0165 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Kelly\IMG_0166 - Viren Viren.JPG,Kelly,Kelly,155/80 R13,155/80 R13,19.0,2024.0,0.95
IMG_0168 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0169 - Viren Viren.JPG,Apollo,Apollo,195/60 R16,195/60 R16,23.0,2024.0,0.95
IMG_0171 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0172 - Viren Viren.JPG,Apollo,Apollo,195/60 R16,195/60 R16,23.0,2024.0,0.95
IMG_0175 - Viren Viren.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_0177 - Viren Viren.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_0179 - Viren Viren.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_0181 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0182 - Viren Viren.JPG,MRF,MRF,205/60 R16,205/60 R16,18.0,2025.0,0.95
IMG_0184 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0185 - Viren Viren.JPG,MRF,MRF,205/60 R16,205/60 R16,18.0,2025.0,0.95
IMG_0187 - Viren Viren.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_0189 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0190 - Viren Viren.JPG,MRF,MRF,205/60 R16,205/60 R16,14.0,2025.0,0.95
IMG_0192 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0193 - Viren Viren.JPG,MRF,MRF,205/60 R16,205/60 R16,,,0.3
IMG_0195 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0197 - Viren Viren.JPG,MRF,MRF,205/60 R16,205/60 R16,14.0,2025.0,0.95
IMG_0200 - Viren Viren.JPG,,MRF,MRF,205/60 R16,205/60 R16,,,0.3
IMG_0203 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0204 - Viren Viren.JPG,MRF,MRF,165/70 R14,165/70 R14,,,0.3
IMG_0206 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0207 - Viren Viren.JPG,Bridgestone,Bridgestone,165/65 R14,165/65 R14,,,0.95
IMG_0209 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0210 - Viren Viren.JPG,Bridgestone,Bridgestone,165/65 R14,165/65 R14,,,0.95
IMG_0212 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_0213 - Viren Viren.JPG,Bridgestone,Bridgestone,165/65 R14,165/65 R14,,,0.95
IMG_0217 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0219 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,8.0,2022.0,0.95
IMG_0222 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0221 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,8.0,2022.0,0.95
IMG_0224 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0225 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,8.0,2022.0,0.95
IMG_0227 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0228 - Viren Viren.JPG,Apollo,Apollo,195/55 R16,195/55 R16,8.0,2022.0,0.95
IMG_0230 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0231 - Viren Viren.JPG,Apollo,Apollo,165/80 R14,165/80 R14,50.0,2017.0,0.95
IMG_0233 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0234 - Viren Viren.JPG,MRF,MRF,165/80 R14,165/80 R14,,,0.3
IMG_0236 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0237 - Viren Viren.JPG,MRF,MRF,165/80 R14,165/80 R14,,,0.3
IMG_0239 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0240 - Viren Viren.JPG,MRF,MRF,165/80 R14,165/80 R14,29.0,2024.0,0.95
IMG_0243 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0244 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,37.0,2023.0,0.95
IMG_0247 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0246 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,37.0,2023.0,0.95
IMG_0249 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0250 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,37.0,2023.0,0.95
IMG_0252 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_0253 - Viren Viren.JPG,Apollo,Apollo,215/60 R17,215/60 R17,37.0,2023.0,0.95
IMG_0256 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0257 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,43.0,2022.0,0.95
IMG_0260 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0259 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,43.0,2022.0,0.95
IMG_0262 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0263 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,,,0.3
IMG_0265 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0266 - Viren Viren.JPG,MRF,MRF,215/60 R17,215/60 R17,,,0.3
IMG_0268 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0269 - Viren Viren.JPG,JK Tyre,JK Tyre,145/80 R13,145/80 R13,45.0,2023.0,0.95
IMG_0271 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0272 - Viren Viren.JPG,JK Tyre,JK Tyre,145/80 R13,145/80 R13,45.0,2023.0,0.95
IMG_0274 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0275 - Viren Viren.JPG,JK Tyre,JK Tyre,145/80 R13,145/80 R13,45.0,2023.0,0.95
IMG_0277 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0278 - Viren Viren.JPG,JK Tyre,JK Tyre,145/80 R13,145/80 R13,45.0,2023.0,0.95
IMG_0281 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_0280 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,17.0,2023.0,0.95
IMG_0284 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_0283 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,17.0,2023.0,0.95
IMG_0286 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_0287 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,17.0,2023.0,0.95
IMG_0289 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_0290 - Viren Viren.JPG,Goodyear,Goodyear,215/60 R16,215/60 R16,17.0,2023.0,0.95
IMG_0293 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0292 - Viren Viren.JPG,JK Tyre,JK Tyre,215/55 R18,215/55 R18,18.0,2025.0,0.95
IMG_0296 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0295 - Viren Viren.JPG,JK Tyre,JK Tyre,215/55 R18,215/55 R18,20.0,2025.0,0.95
IMG_0298 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0299 - Viren Viren.JPG,JK Tyre,JK Tyre,215/55 R18,215/55 R18,16.0,2025.0,0.95
IMG_0301 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_0302 - Viren Viren.JPG,JK Tyre,JK Tyre,215/55 R18,215/55 R18,39.0,2025.0,0.95
IMG_0304 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0305 - Viren Viren.JPG,MRF,MRF,195/60 R16,195/60 R16,4.0,2026.0,0.95
IMG_0308 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0307 - Viren Viren.JPG,MRF,MRF,195/60 R16,195/60 R16,,,0.3
IMG_0310 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0311 - Viren Viren.JPG,MRF,MRF,195/60 R16,195/60 R16,,,0.3
IMG_0313 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0314 - Viren Viren.JPG,MRF,MRF,195/60 R16,195/60 R16,4.0,2026.0,0.95
IMG_0317 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0316 - Viren Viren.JPG,MRF,MRF,165/80 R14,165/80 R14,,,0.3
IMG_0320 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0319 - Viren Viren.JPG,MRF,MRF,165/80 R14,165/80 R14,11.0,2025.0,0.95
